Projectnummer;Opdrachtnummer;SYNDIC NAME;SYNDIC ADDRESS;SYNDIC ZIPCODE;SYNDIC CITY;SYNDIC PHONE;SYNDIC EMAIL;SYNDIC DATE;Straat;Huisnummer;Huisnummer Toevoeging;Opdrachttemplate
MECHELEN - FH02;336416;;;;;;;;Leopoldstraat;74;;BUILDING template
MECHELEN - FH02;4758927;;;;;;;;Leopoldstraat;76;;BUILDING template
MECHELEN - FH02;336421;;;;;;;;Leopoldstraat;102;;BUILDING template
MECHELEN - FH02;4763070;;;;;;;;Milsenstraat;9;;BUILDING template
MECHELEN - FH03;905231;;;;;;;;Bruul;115;;BUILDING template
MECHELEN - FH03;3032244;;;;;;;;Bruul;116;;BUILDING template
MECHELEN - FH03;3032245;;;;;;;;Bruul;117;;BUILDING template
MECHELEN - FH03;3032248;;;;;;;;Bruul;121;;BUILDING template
MECHELEN - FH03;3032249;;;;;;;;Bruul;122;;BUILDING template
MECHELEN - FH03;4751411;;;;;;;;Bruul;123;;BUILDING template
MECHELEN - FH03;3032252;;;;;;;;Bruul;124;;BUILDING template
MECHELEN - FH03;3032253;;;;;;;;Bruul;125;;BUILDING template
MECHELEN - FH03;3032254;;;;;;;;Bruul;126;;BUILDING template
MECHELEN - FH03;3032255;;;;;;;;Bruul;127;;BUILDING template
MECHELEN - FH03;3032257;;;;;;;;Bruul;128;;BUILDING template
MECHELEN - FH03;905230;;;;;;;;Bruul;129;;BUILDING template
MECHELEN - FH03;3032259;;;;;;;;Bruul;130;;BUILDING template
MECHELEN - FH03;903460;;;;;;;;Bruul;134;;BUILDING template
MECHELEN - FH03;904903;;;;;;;;Grote Markt;25;;BUILDING template
MECHELEN - FH03;3042684;;;;;;;;Grote Markt;26;;BUILDING template
MECHELEN - FH03;405402;;;;;;;;Vijfhoek;1;;BUILDING template
MECHELEN - FH03;388941;;;;;;;;Vijfhoek;2;;BUILDING template
MECHELEN - FH03;405404;;;;;;;;Vijfhoek;3;;BUILDING template
MECHELEN - FH03;3051683;;;;;;;;Vijfhoek;4;;BUILDING template
MECHELEN - FH03;3051684;;;;;;;;Vijfhoek;6;;BUILDING template
MECHELEN - FH03;388938;;;;;;;;Vijfhoek;10;;BUILDING template
MECHELEN - FH03;388940;;;;;;;;Vijfhoek;12;;BUILDING template
MECHELEN - FH03;388937;;;;;;;;Vijfhoek;14;;BUILDING template
MECHELEN - FH03;3031587;;;;;;;;Botermarkt;14;;BUILDING template
MECHELEN - FH03;3031582;;;;;;;;Botermarkt;9;;BUILDING template
MECHELEN - FH03;3031575;;;;;;;;Botermarkt;3;;BUILDING template
MECHELEN - FH03;3032247;;;;;;;;Bruul;120;;BUILDING template
MECHELEN - FH03;5602853;;;;;;;;Bruul;89;;BUILDING template
MECHELEN - FH03;3032239;;;;;;;;Bruul;106;;BUILDING template
MECHELEN - FH03;3944000;;;;;;;;Bruul;104;;BUILDING template
MECHELEN - FH03;3032190;;;;;;;;Bruul;49;;BUILDING template
MECHELEN - FH03;4749129;;;;;;;;Botermarkt;22;;BUILDING template
MECHELEN - FH03;905037;;;;;;;;Botermarkt;2;;BUILDING template
MECHELEN - FH03;3031576;;;;;;;;Botermarkt;4;;BUILDING template
MECHELEN - FH03;3031577;;;;;;;;Botermarkt;6;;BUILDING template
MECHELEN - FH03;3031580;;;;;;;;Botermarkt;7;;BUILDING template
MECHELEN - FH03;4749123;;;;;;;;Botermarkt;10;;BUILDING template
MECHELEN - FH03;905039;;;;;;;;Botermarkt;11;;BUILDING template
MECHELEN - FH03;3031584;;;;;;;;Botermarkt;12;;BUILDING template
MECHELEN - FH03;3031586;;;;;;;;Botermarkt;13;;BUILDING template
MECHELEN - FH03;3031591;;;;;;;;Botermarkt;16;;BUILDING template
MECHELEN - FH03;905036;;;;;;;;Botermarkt;17;;BUILDING template
MECHELEN - FH03;3031593;;;;;;;;Botermarkt;18;;BUILDING template
MECHELEN - FH03;3031594;;;;;;;;Botermarkt;20;;BUILDING template
MECHELEN - FH03;905038;;;;;;;;Botermarkt;28;;BUILDING template
MECHELEN - FH03;5403849;;;;;;;;Botermarkt;7;A;BUILDING template
MECHELEN - FH03;905028;;;;;;;;Bruul;1;;BUILDING template
MECHELEN - FH03;904916;;;;;;;;Bruul;2;;BUILDING template
MECHELEN - FH03;3032154;;;;;;;;Bruul;3;;BUILDING template
MECHELEN - FH03;3032155;;;;;;;;Bruul;4;;BUILDING template
MECHELEN - FH03;3032156;;;;;;;;Bruul;5;;BUILDING template
MECHELEN - FH03;3032157;;;;;;;;Bruul;6;;BUILDING template
MECHELEN - FH03;3032159;;;;;;;;Bruul;7;;BUILDING template
MECHELEN - FH03;3032160;;;;;;;;Bruul;8;;BUILDING template
MECHELEN - FH03;905029;;;;;;;;Bruul;9;;BUILDING template
MECHELEN - FH03;3032161;;;;;;;;Bruul;10;;BUILDING template
MECHELEN - FH03;905030;;;;;;;;Bruul;11;;BUILDING template
MECHELEN - FH03;3032163;;;;;;;;Bruul;12;;BUILDING template
MECHELEN - FH03;3032164;;;;;;;;Bruul;13;;BUILDING template
MECHELEN - FH03;3032165;;;;;;;;Bruul;14;;BUILDING template
MECHELEN - FH03;904920;;;;;;;;Bruul;16;;BUILDING template
MECHELEN - FH03;3032168;;;;;;;;Bruul;20;;BUILDING template
MECHELEN - FH03;3032169;;;;;;;;Bruul;22;;BUILDING template
MECHELEN - FH03;905026;;;;;;;;Bruul;23;;BUILDING template
MECHELEN - FH03;1342947;;;;;;;;Bruul;24;;BUILDING template
MECHELEN - FH03;3032171;;;;;;;;Bruul;25;;BUILDING template
MECHELEN - FH03;3032172;;;;;;;;Bruul;26;;BUILDING template
MECHELEN - FH03;1267705;;;;;;;;Bruul;27;;BUILDING template
MECHELEN - FH03;1345478;;;;;;;;Bruul;29;;BUILDING template
MECHELEN - FH03;904917;;;;;;;;Bruul;30;;BUILDING template
MECHELEN - FH03;3032175;;;;;;;;Bruul;31;;BUILDING template
MECHELEN - FH03;3032182;;;;;;;;Bruul;41;;BUILDING template
MECHELEN - FH03;3032176;;;;;;;;Bruul;32;;BUILDING template
MECHELEN - FH03;905032;;;;;;;;Bruul;35;;BUILDING template
MECHELEN - FH03;4749101;;;;;;;;Bruul;33;;BUILDING template
MECHELEN - FH03;3032179;;;;;;;;Bruul;37;;BUILDING template
MECHELEN - FH03;904918;;;;;;;;Bruul;38;;BUILDING template
MECHELEN - FH03;3032181;;;;;;;;Bruul;39;;BUILDING template
MECHELEN - FH03;904919;;;;;;;;Bruul;40;;BUILDING template
MECHELEN - FH03;3032167;;;;;;;;Bruul;15;;BUILDING template
MECHELEN - FH03;3032185;;;;;;;;Bruul;43;;BUILDING template
MECHELEN - FH03;3032186;;;;;;;;Bruul;44;;BUILDING template
MECHELEN - FH03;4749107;;;;;;;;Bruul;47;;BUILDING template
MECHELEN - FH03;923194;;;;;;;;Bruul;52;;BUILDING template
MECHELEN - FH03;904573;;;;;;;;Bruul;50;;BUILDING template
MECHELEN - FH03;3032193;;;;;;;;Bruul;55;;BUILDING template
MECHELEN - FH03;905033;;;;;;;;Bruul;57;;BUILDING template
MECHELEN - FH03;3032196;;;;;;;;Bruul;58;;BUILDING template
MECHELEN - FH03;904204;;;;;;;;Bruul;60;;BUILDING template
MECHELEN - FH03;905027;;;;;;;;Bruul;61;;BUILDING template
MECHELEN - FH03;3032200;;;;;;;;Bruul;62;;BUILDING template
MECHELEN - FH03;3032202;;;;;;;;Bruul;64;;BUILDING template
MECHELEN - FH03;3032203;;;;;;;;Bruul;65;;BUILDING template
MECHELEN - FH03;905034;;;;;;;;Bruul;67;;BUILDING template
MECHELEN - FH03;3032206;;;;;;;;Bruul;68;;BUILDING template
MECHELEN - FH03;4751388;;;;;;;;Bruul;69;;BUILDING template
MECHELEN - FH03;3032208;;;;;;;;Bruul;70;;BUILDING template
MECHELEN - FH03;3032209;;;;;;;;Bruul;71;;BUILDING template
MECHELEN - FH03;904210;;;;;;;;Bruul;72;;BUILDING template
MECHELEN - FH03;3032212;;;;;;;;Bruul;73;;BUILDING template
MECHELEN - FH03;904209;;;;;;;;Bruul;74;;BUILDING template
MECHELEN - FH03;3032214;;;;;;;;Bruul;76;;BUILDING template
MECHELEN - FH03;3032215;;;;;;;;Bruul;77;;BUILDING template
MECHELEN - FH03;4736395;;;;;;;;Bruul;78;;BUILDING template
MECHELEN - FH03;1345053;;;;;;;;Bruul;80;;BUILDING template
MECHELEN - FH03;905238;;;;;;;;Bruul;81;;BUILDING template
MECHELEN - FH03;905237;;;;;;;;Bruul;83;;BUILDING template
MECHELEN - FH03;905236;;;;;;;;Bruul;87;;BUILDING template
MECHELEN - FH03;903457;;;;;;;;Bruul;90;;BUILDING template
MECHELEN - FH03;3032225;;;;;;;;Bruul;91;;BUILDING template
MECHELEN - FH03;3032227;;;;;;;;Bruul;92;;BUILDING template
MECHELEN - FH03;3032228;;;;;;;;Bruul;93;;BUILDING template
MECHELEN - FH03;3032229;;;;;;;;Bruul;95;;BUILDING template
MECHELEN - FH03;3032231;;;;;;;;Bruul;96;;BUILDING template
MECHELEN - FH03;3032232;;;;;;;;Bruul;98;;BUILDING template
MECHELEN - FH03;3032235;;;;;;;;Bruul;100;;BUILDING template
MECHELEN - FH03;3943999;;;;;;;;Bruul;101;;BUILDING template
MECHELEN - FH03;3032236;;;;;;;;Bruul;102;;BUILDING template
MECHELEN - FH03;3032237;;;;;;;;Bruul;103;;BUILDING template
MECHELEN - FH03;3032238;;;;;;;;Bruul;105;;BUILDING template
MECHELEN - FH03;4751420;;;;;;;;Bruul;107;;BUILDING template
MECHELEN - FH03;3032240;;;;;;;;Bruul;108;;BUILDING template
MECHELEN - FH03;3032241;;;;;;;;Bruul;109;;BUILDING template
MECHELEN - FH03;3032242;;;;;;;;Bruul;110;;BUILDING template
MECHELEN - FH03;903458;;;;;;;;Bruul;112;;BUILDING template
MECHELEN - FH01;3037634;;;;;;;;Ijzerenleen;29;;BUILDING template
MECHELEN - FH01;3040454;;;;;;;;Leermarkt;58;;BUILDING template
MECHELEN - FH03;905244;;;;;;;;Bruul;63;;BUILDING template
MECHELEN - FH03;905235;Peeters & Verboven;Frederik de Merodestraat 111;2800;Mechelen;015286040;geen@email.com;2019-06-06;Bruul;85;;BUILDING template
MECHELEN - FH02;3045098;Peter Sleeckx;Onze Lieve Vrouwestraat;2800;Mechelen;0484930339;geen@email.com;2019-02-27;Onze-Lieve-Vrouwestraat;70;;BUILDING template
MECHELEN - FH02;3045056;Quares;Schaliënhoevedreef 20;2800;Mechelen;015293071;ino@quares.be;2019-12-10;Onze-Lieve-Vrouwestraat;25;;BUILDING template
MECHELEN - FH02;3053918;Quares;Schaliënhoevedreef 20;2800;Mechelen;015293071;ino@quares.be;2019-03-18;Zoutwerf;13;;BUILDING template
MECHELEN - FH03;905035;Quares;Schaliënhoevedreef 20;2800;Mechelen;015293071;ino@quares.be;2018-08-08;Botermarkt;1;;BUILDING template
MECHELEN - FH03;4749086;Quares;Schaliënhoevedreef 20;2800;Mechelen;015293071;ino@quares.be;2018-08-08;Bruul;17;;BUILDING template
MECHELEN - FH02;3032496;Realfin Mechelen nv;Torenhofstraat 29;3370;Boutersem;016720107;geen@email.com;2019-03-18;Hendrik Consciencestraat;21;;BUILDING template
MECHELEN - FH02;3032482;Remi Dergendt;Geen Adres;2800;Mechelen;015551057;geen@email.com;2019-12-12;Colomastraat;41;;BUILDING template
MECHELEN - FH01;3030821;Residentie torenhof;Nieuwstraat 3;2570;Duffel;015686811;Ralf.wauters@volkswoningenduffel.be;2020-03-11;Begijnenstraat;6;;BUILDING template
MECHELEN - FH02;3050667;Robin Timmermans;Geen Adres;2800;Mechelen;0479698429;timmermansrobin@hotmail.com;2020-03-11;Vaartdijk;12;;BUILDING template
MECHELEN - FH02;333317;Segers sigrid;Hendrik Consciencestraat 6;2800;Mechelen;012345679;geen@email.com;2019-12-17;Hendrik Consciencestraat;6;;BUILDING template
MECHELEN - FH02;10970;Simonis;Geen Adres;2800;Mechelen;0488410120;geen@email.com;2019-12-10;Korenmarkt;55;;BUILDING template
MECHELEN - FH02;3043175;Simonis;Geen Adres;2800;Mechelen;0488410120;geen@email.com;2019-12-10;Moensstraat;1;;BUILDING template
MECHELEN - FH01;3052896;Sociaal huis Mechelen;Geen Adres;2800;Mechelen;015445111;geen@email.com;2019-12-10;Rik Woutersstraat;4;;BUILDING template
MECHELEN - FH01;3040419;Sociaal verhuur kantoor;Lange Schipstraat 27;2800;Mechelen;015525792;info@svkmechelen.be;2020-03-12;Leermarkt;14;;BUILDING template
MECHELEN - FH01;3052899;Sociale huis Mechelen;Lange Schipstraat 27;2800;Mechelen;015445111;geen@email.com;2020-03-12;Rik Woutersstraat;6;;BUILDING template
MECHELEN - FH01;905040;Stad Mechelen toeristische informatie;Geen Adres;2800;Mechelen;134567890;geen@email.com;2020-03-12;Hallestraat;2;;BUILDING template
MECHELEN - FH01;4971562;Syncura;Leopldstraat 39;2800;Mechelen;015346182;glenny.van.der.auwera@syncura.be;2020-04-22;Stadsheimelijkheid;3;;BUILDING template
MECHELEN - FH01;3051134;Syncura;Scheldekant 13;2800;Mechelen;015346182;abvastgoedbeheer@telenet.be;2019-11-19;Varkensstraat;11;;BUILDING template
MECHELEN - FH01;901620;Syncura;Leopoldstraat 39;2800;Mechelen;015346182;glenny.van.der.auwera@syncura.be;2020-02-03;Sint-Janstraat;6;;BUILDING template
MECHELEN - FH01;3048565;Syncura;Putsesteenweg 14;2800;Mechelen;015346182;abvastgoedbeheer@telenet.be;2020-04-29;Sint-Janstraat;12;;BUILDING template
MECHELEN - FH02;354642;Syncura;Scheldekant 13;9700;Oudenaarde;055335575;David.De.Gruyter@syncura.be;2020-03-12;Faid'Herbestraat;5;;BUILDING template
MECHELEN - FH02;3043028;Syncura;Scheldekant 13;9700;Oudenaarde;055335575;David.De.Gruyter@syncura.be;2020-03-12;Kardinaal Mercierplein;1;;BUILDING template
MECHELEN - FH01;1459413;Syncura;Leopoldstraat 39;2800;Mechelen;015356182;David.De.Gruyter@syncura.be;2020-03-13;Begijnenstraat;35;;BUILDING template
MECHELEN - FH01;3030841;Syncura;Leopoldstraat 39;2800;Mechelen;015356182;David.De.Gruyter@syncura.be;2020-03-13;Begijnenstraat;39;;BUILDING template
MECHELEN - FH02;3036026;Syndic pro;Westzavelland 67;2830;Willebroek;0473464635;guy.huygens@telenet.be;2019-02-26;Hanswijkstraat;15;;BUILDING template
MECHELEN - FH01;905653;Syndicus;Persoonshoek 7/101;2800;Mechelen;0123456789;Delang.marc@telenet.be;2020-05-25;Persoonshoek;7;;BUILDING template
MECHELEN - FH02;393896;Telesto;Oudestraat 147 bus 2;3190;Boortmeerbeek;0479518204;Info@vastgoedtelesto.be;2019-02-27;Ravenbergstraat;4;;BUILDING template
MECHELEN - FH02;3047933;Telesto;Oudestraat 147 bus 2;3190;Boortmeerbeek;0479518204;info@vastgoedtelesto.be;2019-03-06;Schuttersvest;4;;BUILDING template
MECHELEN - FH02;4215413;Trevi Leuven bvba;Vaartstraat 167 bus 1;3000;Leuven;016299494;leuven@trevi.be;2018-07-04;Stationsstraat;60;;BUILDING template
MECHELEN - FH02;1492144;Trevi Leuven bvba;Vaartstraat 167 bus 1;3000;Leuven;016299494;leuven@trevi.be;2019-03-06;Vaartdijk;91;;BUILDING template
MECHELEN - FH02;4086494;Trevi Leuven bvba;Vaartstraat 167 bus 1;3000;Leuven;016249494;leuven@trevi.be;2019-03-06;Vaartdijk;92;;BUILDING template
MECHELEN - FH02;4257263;Trevi Leuven bvba;Vaartstraat 167 bus 1;3000;Leuven;016299494;leuven@trevi.be;2019-03-06;Vaartdijk;93;;BUILDING template
MECHELEN - FH02;5313221;Trevi Leuven bvba;Vaartstraat 167 bus 1;3000;Leuven;016299494;leuven@trevi.be;2019-03-06;Vaartdijk;94;;BUILDING template
MECHELEN - FH02;1492145;Trevi Leuven bvba;Vaartstraat 167 bus 1;3000;Leuven;016299494;leuven@trevi.be;2019-03-26;Vaartdijk;95;;BUILDING template
MECHELEN - FH01;4164871;Uw Beheer nv;Noordersingel 11;2140;Antwerpen;036663540;sre@uwbeheer.be;2020-05-27;Frederik de merodestraat;14;;BUILDING template
MECHELEN - FH02;3040920;Uw beheer nv;Noordersingel 11;2140;Antwerpen;036663540;sre@uwbeheer.be;2019-03-06;Leopoldstraat;80;;BUILDING template
MECHELEN - FH02;336417;Uw beheer nv;Noordersingel 11;2140;Antwerpen;036663540;sre@uwbeheer.be;2020-03-12;Leopoldstraat;78;;BUILDING template
MECHELEN - FH02;333324;Uw Beheer nv;Noordersingel 11;2140;Antwerpen;036663540;sre@uwbeheer.be;2019-03-07;Leopoldstraat;103;;BUILDING template
MECHELEN - FH02;383273;Vastgoed telesto;Ouderraad 147 bus 2;3190;Boortmeerbeek;0479518204;info@vastgoedtelesto.be;2019-03-06;Leopoldstraat;1;;BUILDING template
MECHELEN - FH01;901428;Ve Hotel;Vismarkt 14;2800;Mechelen;015700700;Hannelore@hotelve.com;2020-04-16;Befferstraat;23;;BUILDING template
MECHELEN - FH02;1332974;Vicky Diedens;Hoogstraat 77;2800;Mechelen;123456789;vicky_diedens@hotmail.com;2020-03-12;Hoogstraat;77;;BUILDING template
MECHELEN - FH02;3040843;VME;Leopoldstraat 3 Bus 1;2800;Mechelen;0494714376;bram_croonen@hotmail.com;2019-03-29;Leopoldstraat;3;;BUILDING template
MECHELEN - FH03;3031595;VME;Leopoldstraat 3 Bus 1;2800;Mechelen;0478300021;vmebotermarkt24@gmail.com;2019-06-03;Botermarkt;24;;BUILDING template
MECHELEN - FH01;4731497;VME;Leopoldstraat 3 Bus 1;2800;Mechelen;0494714376;bram_croonen@hotmail.com;2020-06-02;Lange Schipstraat;88;;BUILDING template
MECHELEN - FH02;3944234;VME ijzermagazijn;Zoutwerf 8B1;2800;Mechelen;0479697413;geen@email.com;2019-12-20;Zoutwerf;8;B;BUILDING template
MECHELEN - FH02;4764861;VME IJzermagazijn;Zoutwerf 8B1;2800;Mechelen;0479697413;geen@email.com;2019-12-20;Zoutwerf;7;;BUILDING template
MECHELEN - FH02;3053911;VME IJzermagazijn;Zoutwerf 8B1;2800;Mechelen;0479697413;geen@email.com;2019-12-19;Zoutwerf;8;;BUILDING template
MECHELEN - FH01;4748668;VME Mechelen, Persoonshoek;Oude Broekstraat 1A bus 002;2830;Heindonk;0477527420;hans.van.der.stappen@telenet.be;2020-01-10;Persoonshoek;3;;BUILDING template
MECHELEN - FH01;3944014;VME merode;Veemarkt 12;2800;Mechelen;0479983495;anneleen.viville@telenet.be;2020-05-28;Frederik de Merodestraat;38;;BUILDING template
MECHELEN - FH01;905286;Vme Sigarenfabriek;Geen Adres;2800;Mechelen;0472125476;geen@email.com;2020-05-25;Begijnenstraat;11;;BUILDING template
MECHELEN - FH02;388451;Walbers Immo;Grootbrug 1;2800;Mechelen;015651561;geen@email.com;2019-02-27;Lange Nieuwstraat;4;;BUILDING template
MECHELEN - FH02;354325;Wilfra Nv;Mouterij 8 bus 0003;3190;Boortmeerbeek;015518815;wilfra-syndicus@telenet.be;2019-03-18;Stationsstraat;37;;BUILDING template
MECHELEN - FH01;929554;William Van der Elst;Sint-Romboutskerkhof 4/2;2800;Mechelen;0479464430;william@seracc.eu;2020-05-07;Sint-Romboutskerkhof;4;;BUILDING template
MECHELEN - FH02;3053913;Wim Moens;Zoutwerf 8B1;2800;Mechelen;0479697413;geen@email.com;2019-12-20;Zoutwerf;8;A;BUILDING template
MECHELEN - FH01;1283309;Wim Verheyen;Dobbelhuizen 52 bus 2;2800;Mechelen;0485612058;wimverheyen12@hotmail.com;2020-02-11;Dobbelhuizen;52;;BUILDING template
MECHELEN - FH02;3040923;Wim Voorhoof;Leopoldstraat 82 app 301;2800;Mechelen;0474380980;Wimvoorhoof@yahoo.com;2019-03-07;Leopoldstraat;82;;BUILDING template
MECHELEN - FH02;3944196;Woonpunt;Lijsterstraat 6;2800;Mechelen;015280930;geen@email.com;2019-12-10;Sint-Jacobstraat;6;;BUILDING template
MECHELEN - FH01;3051131;Woonpunt Mechelen;Lijsterstraat 6;2600;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-11-27;Varkensstraat;10;;BUILDING template
MECHELEN - FH01;3944217;Woonpunt mechelen;Lijsterstraat 6;2600;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-11-27;Varkensstraat;12;;BUILDING template
MECHELEN - FH01;3944218;Woonpunt Mechelen;Lijsterstraat 6;2800;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-11-19;Varkensstraat;14;;BUILDING template
MECHELEN - FH01;1323394;Woonpunt Mechelen;Lijsterstraat 6;2800;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-11-19;Varkensstraat;13;;BUILDING template
MECHELEN - FH01;3051136;Woonpunt mechelen;Lijsterstraat 6;2600;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-11-27;Varkensstraat;16;;BUILDING template
MECHELEN - FH02;3944197;Woonpunt Mechelen;Lijsterstraat 6;2800;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-03-01;Sint-Jacobstraat;10;;BUILDING template
MECHELEN - FH02;3053805;Woonpunt Mechelen;Lijsterstraat 6;2800;Mechelen;015280930;Luc.Vanvaeck@Woonpuntmechelen.be;2019-02-26;Ziekeliedenstraat;18;;BUILDING template
MECHELEN - FH02;354317;Yolis Van Dorsselaer;Geen Adres;2800;Mechelen;04898765561;Yolis.Van.Dorsselaer@vleminckveld.be;2020-03-12;Coxiestraat;3;;BUILDING template
MECHELEN - FH01;3048636;;;;;;;;Sint-Katelijnestraat;48;;BUILDING template
MECHELEN - FH01;3030771;;;;;;;;Befferstraat;19;;BUILDING template
MECHELEN - FH01;3050146;;;;;;;;Tichelrij;1;A;BUILDING template
MECHELEN - FH01;3037669;;;;;;;;Ijzerenleen;55;;BUILDING template
MECHELEN - FH01;3033476;;;;;;;;Dobbelhuizen;9;;BUILDING template
MECHELEN - FH01;3033478;;;;;;;;Dobbelhuizen;15;;BUILDING template
MECHELEN - FH01;5603020;;;;;;;;Zakstraat;29;;BUILDING template
MECHELEN - FH01;3033502;;;;;;;;Dobbelhuizen;48;;BUILDING template
MECHELEN - FH02;3048008;;;;;;;;Schuttersvest;52;;BUILDING template
MECHELEN - FH02;3048027;;;;;;;;Schuttersvest;66;;BUILDING template
MECHELEN - FH02;3035189;;;;;;;;Willem Geetsstraat;29;;BUILDING template
MECHELEN - FH02;3036711;;;;;;;;Willem Herreynsstraat;5;;BUILDING template
MECHELEN - FH02;173460;;;;;;;;Lange Nieuwstraat;47;;BUILDING template
MECHELEN - FH02;3049005;;;;;;;;Stationsstraat;16;;BUILDING template
MECHELEN - FH02;403233;;;;;;;;Hanswijkstraat;35;;BUILDING template
MECHELEN - FH02;3943959;;;;;;;;Arsenaalstraat;12;;BUILDING template
MECHELEN - FH02;402670;;;;;;;;Arsenaalstraat;19;;BUILDING template
MECHELEN - FH02;403237;;;;;;;;Hanswijkstraat;57;;BUILDING template
MECHELEN - FH02;4761571;;;;;;;;Onze-Lieve-Vrouwestraat;91;;BUILDING template
MECHELEN - FH02;3036074;;;;;;;;Hanswijkstraat;61;;BUILDING template
MECHELEN - FH02;4244796;;;;;;;;Vaartdijk;11;;BUILDING template
MECHELEN - FH02;3032453;;;;;;;;Colomastraat;7;;BUILDING template
MECHELEN - FH02;3032500;;;;;;;;Hendrik Consciencestraat;29;;BUILDING template
MECHELEN - FH02;4238999;;;;;;;;Colomastraat;12;;BUILDING template
MECHELEN - FH02;335263;;;;;;;;Colomastraat;14;;BUILDING template
MECHELEN - FH02;335243;;;;;;;;Leopoldstraat;81;;BUILDING template
MECHELEN - FH02;335245;;;;;;;;Leopoldstraat;85;;BUILDING template
MECHELEN - FH02;10986;;;;;;;;Hendrik Speecqvest;2;;BUILDING template
MECHELEN - FH02;3031821;;;;;;;;Oude Brusselsestraat;48;;BUILDING template
MECHELEN - FH02;335257;;;;;;;;Colomastraat;30;;BUILDING template
MECHELEN - FH02;371053;;;;;;;;Vaartdijk;63;;BUILDING template
MECHELEN - FH02;404307;;;;;;;;Raghenoplein;21;;BUILDING template
MECHELEN - FH02;3040945;;;;;;;;Leopoldstraat;109;;BUILDING template
MECHELEN - FH02;3050846;;;;;;;;Graaf van Egmontstraat;7;;BUILDING template
MECHELEN - FH02;3050867;;;;;;;;Graaf van Egmontstraat;21;;BUILDING template
MECHELEN - FH02;3050777;;;;;;;;Van Benedenlaan;48;;BUILDING template
MECHELEN - FH02;3050778;;;;;;;;Van Benedenlaan;50;;BUILDING template
MECHELEN - FH02;4758914;;;;;;;;Koning Albertplein;5;;BUILDING template
MECHELEN - FH03;3032243;;;;;;;;Bruul;113;;BUILDING template
MECHELEN - FH03;903459;;;;;;;;Bruul;114;;BUILDING template
MECHELEN - FH03;3032246;;;;;;;;Bruul;119;;BUILDING template
MECHELEN - FH03;3032260;;;;;;;;Bruul;132;;BUILDING template
MECHELEN - FH03;903514;;;;;;;;Korte Schipstraat;2;;BUILDING template
MECHELEN - FH03;3031590;;;;;;;;Botermarkt;15;;BUILDING template
MECHELEN - FH02;3944122;Zorgedrijf Rivierenland;Wilsonstraat 28a;2860;Sint Katelijne Waver;015306997;rita.geets@zbrivierenland.be;2019-12-24;Milsenstraat;29;;BUILDING template
MECHELEN - FH02;371782;Zorgedrijf Rivierenland;Wilsonstraat 28a;2860;Sint Katelijne Waver;015306997;rita.geets@zbrivierenland.be;2019-12-24;Sint-Jacobstraat;11;;BUILDING template
MECHELEN - FH01;4101347;;;;;;;;Borzestraat;2;;BUILDING template
MECHELEN - FH01;3032937;;;;;;;;Frederik de Merodestraat;4;;BUILDING template
MECHELEN - FH01;904317;;;;;;;;Korte Schipstraat;29;;BUILDING template
MECHELEN - FH01;5383991;;;;;;;;Sint-Janstraat;16;;BUILDING template
MECHELEN - FH01;3032938;;;;;;;;Frederik de Merodestraat;5;;BUILDING template
MECHELEN - FH01;904574;;;;;;;;Lange Schipstraat;1;;BUILDING template
MECHELEN - FH01;3944029;;;;;;;;Dobbelhuizen;16;;BUILDING template
